"","Wormbase.ID","ï..Sequence.ID","Category.1","Category.2","Category.3","Description"
"4542","WBGene00011056",NA,NA,NA,NA,NA
"4543","WBGene00011058",NA,NA,NA,NA,NA
"4544","WBGene00011059",NA,NA,NA,NA,NA
"4545","WBGene00011060",NA,NA,NA,NA,NA
"4546","WBGene00011061",NA,NA,NA,NA,NA
"4547","WBGene00011063",NA,NA,NA,NA,NA
"4548","WBGene00011064",NA,NA,NA,NA,NA
"4549","WBGene00011066",NA,NA,NA,NA,NA
"4550","WBGene00011067",NA,NA,NA,NA,NA
"4551","WBGene00011068",NA,NA,NA,NA,NA
"4552","WBGene00011069",NA,NA,NA,NA,NA
"4553","WBGene00011070",NA,NA,NA,NA,NA
"4554","WBGene00011071",NA,NA,NA,NA,NA
"4555","WBGene00011072",NA,NA,NA,NA,NA
"4556","WBGene00011081",NA,NA,NA,NA,NA
"4557","WBGene00011082",NA,NA,NA,NA,NA
"4558","WBGene00011083",NA,NA,NA,NA,NA
"4559","WBGene00011087",NA,NA,NA,NA,NA
"4560","WBGene00011094",NA,NA,NA,NA,NA
"4561","WBGene00011095",NA,NA,NA,NA,NA
"4562","WBGene00011102",NA,NA,NA,NA,NA
"4563","WBGene00011103",NA,NA,NA,NA,NA
"4564","WBGene00011105",NA,NA,NA,NA,NA
"4565","WBGene00011106",NA,NA,NA,NA,NA
"4566","WBGene00011107",NA,NA,NA,NA,NA
"4567","WBGene00011108",NA,NA,NA,NA,NA
"4568","WBGene00011109",NA,NA,NA,NA,NA
"4569","WBGene00011110",NA,NA,NA,NA,NA
"4570","WBGene00011111",NA,NA,NA,NA,NA
"4571","WBGene00011112",NA,NA,NA,NA,NA
"4572","WBGene00011114",NA,NA,NA,NA,NA
"4573","WBGene00011115",NA,NA,NA,NA,NA
"4574","WBGene00011116",NA,NA,NA,NA,NA
"4575","WBGene00011119",NA,NA,NA,NA,NA
"4576","WBGene00011120",NA,NA,NA,NA,NA
"4577","WBGene00011122",NA,NA,NA,NA,NA
"4578","WBGene00011123",NA,NA,NA,NA,NA
"4579","WBGene00011124",NA,NA,NA,NA,NA
"4580","WBGene00011128",NA,NA,NA,NA,NA
"4581","WBGene00011131",NA,NA,NA,NA,NA
"4582","WBGene00011139",NA,NA,NA,NA,NA
"4583","WBGene00011142",NA,NA,NA,NA,NA
"4584","WBGene00011143",NA,NA,NA,NA,NA
"4585","WBGene00011144",NA,NA,NA,NA,NA
"4586","WBGene00011145",NA,NA,NA,NA,NA
"4587","WBGene00011146",NA,NA,NA,NA,NA
"4588","WBGene00011154",NA,NA,NA,NA,NA
"4589","WBGene00011155",NA,NA,NA,NA,NA
"4590","WBGene00011156",NA,NA,NA,NA,NA
"4591","WBGene00011171",NA,NA,NA,NA,NA
"4592","WBGene00011175",NA,NA,NA,NA,NA
"4593","WBGene00011176",NA,NA,NA,NA,NA
"4594","WBGene00011181",NA,NA,NA,NA,NA
"4595","WBGene00011182",NA,NA,NA,NA,NA
"4596","WBGene00011188",NA,NA,NA,NA,NA
"4597","WBGene00011190",NA,NA,NA,NA,NA
"4598","WBGene00011193",NA,NA,NA,NA,NA
"4599","WBGene00011194",NA,NA,NA,NA,NA
"4600","WBGene00011195",NA,NA,NA,NA,NA
"4601","WBGene00011198",NA,NA,NA,NA,NA
"4602","WBGene00011203",NA,NA,NA,NA,NA
"4603","WBGene00011205",NA,NA,NA,NA,NA
"4604","WBGene00011206",NA,NA,NA,NA,NA
"4605","WBGene00011214",NA,NA,NA,NA,NA
"4606","WBGene00011216",NA,NA,NA,NA,NA
"4607","WBGene00011221",NA,NA,NA,NA,NA
"4608","WBGene00011222",NA,NA,NA,NA,NA
"4609","WBGene00011223",NA,NA,NA,NA,NA
"4610","WBGene00011224",NA,NA,NA,NA,NA
"4611","WBGene00011225",NA,NA,NA,NA,NA
"4612","WBGene00011226",NA,NA,NA,NA,NA
"4613","WBGene00011227",NA,NA,NA,NA,NA
"4614","WBGene00011230",NA,NA,NA,NA,NA
"4615","WBGene00011232",NA,NA,NA,NA,NA
"4616","WBGene00011234",NA,NA,NA,NA,NA
"4617","WBGene00011235",NA,NA,NA,NA,NA
"4618","WBGene00011237",NA,NA,NA,NA,NA
"4619","WBGene00011239",NA,NA,NA,NA,NA
"4620","WBGene00011240",NA,NA,NA,NA,NA
"4621","WBGene00011242",NA,NA,NA,NA,NA
"4622","WBGene00011247",NA,NA,NA,NA,NA
"4623","WBGene00011248",NA,NA,NA,NA,NA
"4624","WBGene00011250",NA,NA,NA,NA,NA
"4625","WBGene00011252",NA,NA,NA,NA,NA
"4626","WBGene00011253",NA,NA,NA,NA,NA
"4627","WBGene00011258",NA,NA,NA,NA,NA
"4628","WBGene00011259",NA,NA,NA,NA,NA
"4629","WBGene00011263",NA,NA,NA,NA,NA
"4630","WBGene00011266",NA,NA,NA,NA,NA
"4631","WBGene00011268",NA,NA,NA,NA,NA
"4632","WBGene00011269",NA,NA,NA,NA,NA
"4633","WBGene00011270",NA,NA,NA,NA,NA
"4634","WBGene00011271",NA,NA,NA,NA,NA
"4635","WBGene00011272",NA,NA,NA,NA,NA
"4636","WBGene00011273",NA,NA,NA,NA,NA
"4637","WBGene00011274",NA,NA,NA,NA,NA
"4638","WBGene00011276",NA,NA,NA,NA,NA
"4639","WBGene00011278",NA,NA,NA,NA,NA
"4640","WBGene00011279",NA,NA,NA,NA,NA
"4641","WBGene00011280",NA,NA,NA,NA,NA
"4642","WBGene00011281",NA,NA,NA,NA,NA
"4643","WBGene00011282",NA,NA,NA,NA,NA
"4644","WBGene00011283",NA,NA,NA,NA,NA
"4645","WBGene00011284",NA,NA,NA,NA,NA
"4646","WBGene00011285",NA,NA,NA,NA,NA
"4647","WBGene00011286",NA,NA,NA,NA,NA
"4648","WBGene00011289",NA,NA,NA,NA,NA
"4649","WBGene00011291",NA,NA,NA,NA,NA
"4650","WBGene00011292",NA,NA,NA,NA,NA
"4651","WBGene00011298",NA,NA,NA,NA,NA
"4652","WBGene00011299",NA,NA,NA,NA,NA
"4653","WBGene00011300",NA,NA,NA,NA,NA
"4654","WBGene00011302",NA,NA,NA,NA,NA
"4655","WBGene00011303",NA,NA,NA,NA,NA
"4656","WBGene00011304",NA,NA,NA,NA,NA
"4657","WBGene00011306",NA,NA,NA,NA,NA
"4658","WBGene00011307",NA,NA,NA,NA,NA
"4659","WBGene00011308",NA,NA,NA,NA,NA
"4660","WBGene00011309",NA,NA,NA,NA,NA
"4661","WBGene00011310",NA,NA,NA,NA,NA
"4662","WBGene00011311",NA,NA,NA,NA,NA
"4663","WBGene00011312",NA,NA,NA,NA,NA
"4664","WBGene00011313",NA,NA,NA,NA,NA
"4665","WBGene00011317",NA,NA,NA,NA,NA
"4666","WBGene00011318",NA,NA,NA,NA,NA
"4667","WBGene00011319",NA,NA,NA,NA,NA
"4668","WBGene00011320",NA,NA,NA,NA,NA
"4669","WBGene00011323",NA,NA,NA,NA,NA
"4670","WBGene00011329",NA,NA,NA,NA,NA
"4671","WBGene00011330",NA,NA,NA,NA,NA
"4672","WBGene00011331",NA,NA,NA,NA,NA
"4673","WBGene00011333",NA,NA,NA,NA,NA
"4674","WBGene00011334",NA,NA,NA,NA,NA
"4675","WBGene00011335",NA,NA,NA,NA,NA
"4676","WBGene00011336",NA,NA,NA,NA,NA
"4677","WBGene00011337",NA,NA,NA,NA,NA
"4678","WBGene00011338",NA,NA,NA,NA,NA
"4679","WBGene00011339",NA,NA,NA,NA,NA
"4680","WBGene00011344",NA,NA,NA,NA,NA
"4681","WBGene00011348",NA,NA,NA,NA,NA
"4682","WBGene00011349",NA,NA,NA,NA,NA
"4683","WBGene00011351",NA,NA,NA,NA,NA
"4684","WBGene00011352",NA,NA,NA,NA,NA
"4685","WBGene00011353",NA,NA,NA,NA,NA
"4686","WBGene00011365",NA,NA,NA,NA,NA
"4687","WBGene00011367",NA,NA,NA,NA,NA
"4688","WBGene00011368",NA,NA,NA,NA,NA
"4689","WBGene00011374",NA,NA,NA,NA,NA
"4690","WBGene00011375",NA,NA,NA,NA,NA
"4691","WBGene00011376",NA,NA,NA,NA,NA
"4692","WBGene00011379",NA,NA,NA,NA,NA
"4693","WBGene00011382",NA,NA,NA,NA,NA
"4694","WBGene00011383",NA,NA,NA,NA,NA
"4695","WBGene00011384",NA,NA,NA,NA,NA
"4696","WBGene00011385",NA,NA,NA,NA,NA
"4697","WBGene00011391",NA,NA,NA,NA,NA
"4698","WBGene00011392",NA,NA,NA,NA,NA
"4699","WBGene00011393",NA,NA,NA,NA,NA
"4700","WBGene00011398",NA,NA,NA,NA,NA
"4701","WBGene00011399",NA,NA,NA,NA,NA
"4702","WBGene00011400",NA,NA,NA,NA,NA
"4703","WBGene00011401",NA,NA,NA,NA,NA
"4704","WBGene00011404",NA,NA,NA,NA,NA
"4705","WBGene00011407",NA,NA,NA,NA,NA
"4706","WBGene00011408",NA,NA,NA,NA,NA
"4707","WBGene00011409",NA,NA,NA,NA,NA
"4708","WBGene00011410",NA,NA,NA,NA,NA
"4709","WBGene00011411",NA,NA,NA,NA,NA
"4710","WBGene00011412",NA,NA,NA,NA,NA
"4711","WBGene00011415",NA,NA,NA,NA,NA
"4712","WBGene00011422",NA,NA,NA,NA,NA
"4713","WBGene00011423",NA,NA,NA,NA,NA
"4714","WBGene00011428",NA,NA,NA,NA,NA
"4715","WBGene00011433",NA,NA,NA,NA,NA
"4716","WBGene00011436",NA,NA,NA,NA,NA
"4717","WBGene00011437",NA,NA,NA,NA,NA
"4718","WBGene00011439",NA,NA,NA,NA,NA
"4719","WBGene00011440",NA,NA,NA,NA,NA
"4720","WBGene00011441",NA,NA,NA,NA,NA
"4721","WBGene00011444",NA,NA,NA,NA,NA
"4722","WBGene00011445",NA,NA,NA,NA,NA
"4723","WBGene00011446",NA,NA,NA,NA,NA
"4724","WBGene00011449",NA,NA,NA,NA,NA
"4725","WBGene00011451",NA,NA,NA,NA,NA
"4726","WBGene00011460",NA,NA,NA,NA,NA
"4727","WBGene00011463",NA,NA,NA,NA,NA
"4728","WBGene00011464",NA,NA,NA,NA,NA
"4729","WBGene00011467",NA,NA,NA,NA,NA
"4730","WBGene00011468",NA,NA,NA,NA,NA
"4731","WBGene00011474",NA,NA,NA,NA,NA
"4732","WBGene00011476",NA,NA,NA,NA,NA
"4733","WBGene00011480",NA,NA,NA,NA,NA
"4734","WBGene00011481",NA,NA,NA,NA,NA
"4735","WBGene00011482",NA,NA,NA,NA,NA
"4736","WBGene00011487",NA,NA,NA,NA,NA
"4737","WBGene00011488",NA,NA,NA,NA,NA
"4738","WBGene00011489",NA,NA,NA,NA,NA
"4739","WBGene00011490",NA,NA,NA,NA,NA
"4740","WBGene00011493",NA,NA,NA,NA,NA
"4741","WBGene00011498",NA,NA,NA,NA,NA
"4742","WBGene00011500",NA,NA,NA,NA,NA
"4743","WBGene00011501",NA,NA,NA,NA,NA
"4744","WBGene00011502",NA,NA,NA,NA,NA
"4745","WBGene00011503",NA,NA,NA,NA,NA
"4746","WBGene00011507",NA,NA,NA,NA,NA
"4747","WBGene00011510",NA,NA,NA,NA,NA
"4748","WBGene00011511",NA,NA,NA,NA,NA
"4749","WBGene00011517",NA,NA,NA,NA,NA
"4750","WBGene00011522",NA,NA,NA,NA,NA
"4751","WBGene00011524",NA,NA,NA,NA,NA
"4752","WBGene00011526",NA,NA,NA,NA,NA
"4753","WBGene00011527",NA,NA,NA,NA,NA
"4754","WBGene00011528",NA,NA,NA,NA,NA
"4755","WBGene00011529",NA,NA,NA,NA,NA
"4756","WBGene00011530",NA,NA,NA,NA,NA
"4757","WBGene00011531",NA,NA,NA,NA,NA
"4758","WBGene00011532",NA,NA,NA,NA,NA
"4759","WBGene00011535",NA,NA,NA,NA,NA
"4760","WBGene00011536",NA,NA,NA,NA,NA
"4761","WBGene00011537",NA,NA,NA,NA,NA
"4762","WBGene00011538",NA,NA,NA,NA,NA
"4763","WBGene00011540",NA,NA,NA,NA,NA
"4764","WBGene00011543",NA,NA,NA,NA,NA
"4765","WBGene00011548",NA,NA,NA,NA,NA
"4766","WBGene00011551",NA,NA,NA,NA,NA
"4767","WBGene00011554",NA,NA,NA,NA,NA
"4768","WBGene00011558",NA,NA,NA,NA,NA
"4769","WBGene00011559",NA,NA,NA,NA,NA
"4770","WBGene00011560",NA,NA,NA,NA,NA
"4771","WBGene00011561",NA,NA,NA,NA,NA
"4772","WBGene00011562",NA,NA,NA,NA,NA
"4773","WBGene00011564",NA,NA,NA,NA,NA
"4774","WBGene00011571",NA,NA,NA,NA,NA
"4775","WBGene00011573",NA,NA,NA,NA,NA
"4776","WBGene00011579",NA,NA,NA,NA,NA
"4777","WBGene00011580",NA,NA,NA,NA,NA
"4778","WBGene00011586",NA,NA,NA,NA,NA
"4779","WBGene00011587",NA,NA,NA,NA,NA
"4780","WBGene00011589",NA,NA,NA,NA,NA
"4781","WBGene00011590",NA,NA,NA,NA,NA
"4782","WBGene00011604",NA,NA,NA,NA,NA
"4783","WBGene00011605",NA,NA,NA,NA,NA
"4784","WBGene00011606",NA,NA,NA,NA,NA
"4785","WBGene00011624",NA,NA,NA,NA,NA
"4786","WBGene00011625",NA,NA,NA,NA,NA
"4787","WBGene00011629",NA,NA,NA,NA,NA
"4788","WBGene00011631",NA,NA,NA,NA,NA
"4789","WBGene00011634",NA,NA,NA,NA,NA
"4790","WBGene00011635",NA,NA,NA,NA,NA
"4791","WBGene00011636",NA,NA,NA,NA,NA
"4792","WBGene00011637",NA,NA,NA,NA,NA
"4793","WBGene00011638",NA,NA,NA,NA,NA
"4794","WBGene00011639",NA,NA,NA,NA,NA
"4795","WBGene00011641",NA,NA,NA,NA,NA
"4796","WBGene00011645",NA,NA,NA,NA,NA
"4797","WBGene00011647",NA,NA,NA,NA,NA
"4798","WBGene00011648",NA,NA,NA,NA,NA
"4799","WBGene00011661",NA,NA,NA,NA,NA
"4800","WBGene00011662",NA,NA,NA,NA,NA
"4801","WBGene00011664",NA,NA,NA,NA,NA
"4802","WBGene00011665",NA,NA,NA,NA,NA
"4803","WBGene00011672",NA,NA,NA,NA,NA
"4804","WBGene00011676",NA,NA,NA,NA,NA
"4805","WBGene00011679",NA,NA,NA,NA,NA
"4806","WBGene00011680",NA,NA,NA,NA,NA
"4807","WBGene00011681",NA,NA,NA,NA,NA
"4808","WBGene00011683",NA,NA,NA,NA,NA
"4809","WBGene00011684",NA,NA,NA,NA,NA
"4810","WBGene00011687",NA,NA,NA,NA,NA
"4811","WBGene00011688",NA,NA,NA,NA,NA
"4812","WBGene00011692",NA,NA,NA,NA,NA
"4813","WBGene00011694",NA,NA,NA,NA,NA
"4814","WBGene00011696",NA,NA,NA,NA,NA
"4815","WBGene00011707",NA,NA,NA,NA,NA
"4816","WBGene00011708",NA,NA,NA,NA,NA
"4817","WBGene00011713",NA,NA,NA,NA,NA
"4818","WBGene00011717",NA,NA,NA,NA,NA
"4819","WBGene00011719",NA,NA,NA,NA,NA
"4820","WBGene00011720",NA,NA,NA,NA,NA
"4821","WBGene00011722",NA,NA,NA,NA,NA
"4822","WBGene00011723",NA,NA,NA,NA,NA
"4823","WBGene00011727",NA,NA,NA,NA,NA
"4824","WBGene00011729",NA,NA,NA,NA,NA
"4825","WBGene00011730",NA,NA,NA,NA,NA
"4826","WBGene00011731",NA,NA,NA,NA,NA
"4827","WBGene00011732",NA,NA,NA,NA,NA
"4828","WBGene00011733",NA,NA,NA,NA,NA
"4829","WBGene00011734",NA,NA,NA,NA,NA
"4830","WBGene00011735",NA,NA,NA,NA,NA
"4831","WBGene00011736",NA,NA,NA,NA,NA
"4832","WBGene00011737",NA,NA,NA,NA,NA
"4833","WBGene00011738",NA,NA,NA,NA,NA
"4834","WBGene00011739",NA,NA,NA,NA,NA
"4835","WBGene00011740",NA,NA,NA,NA,NA
"4836","WBGene00011741",NA,NA,NA,NA,NA
"4837","WBGene00011742",NA,NA,NA,NA,NA
"4838","WBGene00011743",NA,NA,NA,NA,NA
"4839","WBGene00011746",NA,NA,NA,NA,NA
"4840","WBGene00011747",NA,NA,NA,NA,NA
"4841","WBGene00011753",NA,NA,NA,NA,NA
"4842","WBGene00011755",NA,NA,NA,NA,NA
"4843","WBGene00011756",NA,NA,NA,NA,NA
"4844","WBGene00011757",NA,NA,NA,NA,NA
"4845","WBGene00011758",NA,NA,NA,NA,NA
"4846","WBGene00011759",NA,NA,NA,NA,NA
"4847","WBGene00011760",NA,NA,NA,NA,NA
"4848","WBGene00011761",NA,NA,NA,NA,NA
"4849","WBGene00011763",NA,NA,NA,NA,NA
"4850","WBGene00011767",NA,NA,NA,NA,NA
"4851","WBGene00011768",NA,NA,NA,NA,NA
"4852","WBGene00011771",NA,NA,NA,NA,NA
"4853","WBGene00011773",NA,NA,NA,NA,NA
"4854","WBGene00011774",NA,NA,NA,NA,NA
"4855","WBGene00011775",NA,NA,NA,NA,NA
"4856","WBGene00011776",NA,NA,NA,NA,NA
"4857","WBGene00011777",NA,NA,NA,NA,NA
"4858","WBGene00011788",NA,NA,NA,NA,NA
"4859","WBGene00011794",NA,NA,NA,NA,NA
"4860","WBGene00011795",NA,NA,NA,NA,NA
"4861","WBGene00011796",NA,NA,NA,NA,NA
"4862","WBGene00011798",NA,NA,NA,NA,NA
"4863","WBGene00011800",NA,NA,NA,NA,NA
"4864","WBGene00011801",NA,NA,NA,NA,NA
"4865","WBGene00011802",NA,NA,NA,NA,NA
"4866","WBGene00011803",NA,NA,NA,NA,NA
"4867","WBGene00011804",NA,NA,NA,NA,NA
"4868","WBGene00011806",NA,NA,NA,NA,NA
"4869","WBGene00011807",NA,NA,NA,NA,NA
"4870","WBGene00011813",NA,NA,NA,NA,NA
"4871","WBGene00011814",NA,NA,NA,NA,NA
"4872","WBGene00011815",NA,NA,NA,NA,NA
"4873","WBGene00011817",NA,NA,NA,NA,NA
"4874","WBGene00011819",NA,NA,NA,NA,NA
"4875","WBGene00011820",NA,NA,NA,NA,NA
"4876","WBGene00011821",NA,NA,NA,NA,NA
"4877","WBGene00011822",NA,NA,NA,NA,NA
"4878","WBGene00011823",NA,NA,NA,NA,NA
"4879","WBGene00011824",NA,NA,NA,NA,NA
"4880","WBGene00011827",NA,NA,NA,NA,NA
"4881","WBGene00011828",NA,NA,NA,NA,NA
"4882","WBGene00011830",NA,NA,NA,NA,NA
"4883","WBGene00011831",NA,NA,NA,NA,NA
"4884","WBGene00011832",NA,NA,NA,NA,NA
"4885","WBGene00011833",NA,NA,NA,NA,NA
"4886","WBGene00011834",NA,NA,NA,NA,NA
"4887","WBGene00011835",NA,NA,NA,NA,NA
"4888","WBGene00011836",NA,NA,NA,NA,NA
"4889","WBGene00011838",NA,NA,NA,NA,NA
"4890","WBGene00011839",NA,NA,NA,NA,NA
"4891","WBGene00011849",NA,NA,NA,NA,NA
"4892","WBGene00011850",NA,NA,NA,NA,NA
"4893","WBGene00011854",NA,NA,NA,NA,NA
"4894","WBGene00011856",NA,NA,NA,NA,NA
"4895","WBGene00011857",NA,NA,NA,NA,NA
"4896","WBGene00011858",NA,NA,NA,NA,NA
"4897","WBGene00011859",NA,NA,NA,NA,NA
"4898","WBGene00011860",NA,NA,NA,NA,NA
"4899","WBGene00011864",NA,NA,NA,NA,NA
"4900","WBGene00011867",NA,NA,NA,NA,NA
"4901","WBGene00011869",NA,NA,NA,NA,NA
"4902","WBGene00011870",NA,NA,NA,NA,NA
"4903","WBGene00011871",NA,NA,NA,NA,NA
"4904","WBGene00011872",NA,NA,NA,NA,NA
"4905","WBGene00011875",NA,NA,NA,NA,NA
"4906","WBGene00011880",NA,NA,NA,NA,NA
"4907","WBGene00011883",NA,NA,NA,NA,NA
"4908","WBGene00011884",NA,NA,NA,NA,NA
"4909","WBGene00011885",NA,NA,NA,NA,NA
"4910","WBGene00011886",NA,NA,NA,NA,NA
"4911","WBGene00011887",NA,NA,NA,NA,NA
"4912","WBGene00011888",NA,NA,NA,NA,NA
"4913","WBGene00011890",NA,NA,NA,NA,NA
"4914","WBGene00011891",NA,NA,NA,NA,NA
"4915","WBGene00011892",NA,NA,NA,NA,NA
"4916","WBGene00011894",NA,NA,NA,NA,NA
"4917","WBGene00011895",NA,NA,NA,NA,NA
"4918","WBGene00011897",NA,NA,NA,NA,NA
"4919","WBGene00011898",NA,NA,NA,NA,NA
"4920","WBGene00011899",NA,NA,NA,NA,NA
"4921","WBGene00011904",NA,NA,NA,NA,NA
"4922","WBGene00011906",NA,NA,NA,NA,NA
"4923","WBGene00011908",NA,NA,NA,NA,NA
"4924","WBGene00011910",NA,NA,NA,NA,NA
"4925","WBGene00011911",NA,NA,NA,NA,NA
"4926","WBGene00011912",NA,NA,NA,NA,NA
"4927","WBGene00011915",NA,NA,NA,NA,NA
"4928","WBGene00011916",NA,NA,NA,NA,NA
"4929","WBGene00011917",NA,NA,NA,NA,NA
"4930","WBGene00011918",NA,NA,NA,NA,NA
"4931","WBGene00011920",NA,NA,NA,NA,NA
"4932","WBGene00011926",NA,NA,NA,NA,NA
"4933","WBGene00011932",NA,NA,NA,NA,NA
"4934","WBGene00011935",NA,NA,NA,NA,NA
"4935","WBGene00011936",NA,NA,NA,NA,NA
"4936","WBGene00011938",NA,NA,NA,NA,NA
"4937","WBGene00011939",NA,NA,NA,NA,NA
"4938","WBGene00011940",NA,NA,NA,NA,NA
"4939","WBGene00011941",NA,NA,NA,NA,NA
"4940","WBGene00011944",NA,NA,NA,NA,NA
"4941","WBGene00011949",NA,NA,NA,NA,NA
"4942","WBGene00011953",NA,NA,NA,NA,NA
"4943","WBGene00011954",NA,NA,NA,NA,NA
"4944","WBGene00011955",NA,NA,NA,NA,NA
"4945","WBGene00011957",NA,NA,NA,NA,NA
"4946","WBGene00011959",NA,NA,NA,NA,NA
"4947","WBGene00011962",NA,NA,NA,NA,NA
"4948","WBGene00011964",NA,NA,NA,NA,NA
"4949","WBGene00011965",NA,NA,NA,NA,NA
"4950","WBGene00011966",NA,NA,NA,NA,NA
"4951","WBGene00011967",NA,NA,NA,NA,NA
"4952","WBGene00011968",NA,NA,NA,NA,NA
"4953","WBGene00011969",NA,NA,NA,NA,NA
"4954","WBGene00011970",NA,NA,NA,NA,NA
"4955","WBGene00011971",NA,NA,NA,NA,NA
"4956","WBGene00011972",NA,NA,NA,NA,NA
"4957","WBGene00011974",NA,NA,NA,NA,NA
"4958","WBGene00011975",NA,NA,NA,NA,NA
"4959","WBGene00011976",NA,NA,NA,NA,NA
"4960","WBGene00011977",NA,NA,NA,NA,NA
"4961","WBGene00011978",NA,NA,NA,NA,NA
"4962","WBGene00011979",NA,NA,NA,NA,NA
"4963","WBGene00011980",NA,NA,NA,NA,NA
"4964","WBGene00011985",NA,NA,NA,NA,NA
"4965","WBGene00011986",NA,NA,NA,NA,NA
"4966","WBGene00011988",NA,NA,NA,NA,NA
"4967","WBGene00011994",NA,NA,NA,NA,NA
"4968","WBGene00011995",NA,NA,NA,NA,NA
"4969","WBGene00011997",NA,NA,NA,NA,NA
"4970","WBGene00011999",NA,NA,NA,NA,NA
"4971","WBGene00012000",NA,NA,NA,NA,NA
"4972","WBGene00012002",NA,NA,NA,NA,NA
"4973","WBGene00012004",NA,NA,NA,NA,NA
"4974","WBGene00012005",NA,NA,NA,NA,NA
"4975","WBGene00012015",NA,NA,NA,NA,NA
"4976","WBGene00012016",NA,NA,NA,NA,NA
"4977","WBGene00012018",NA,NA,NA,NA,NA
"4978","WBGene00012019",NA,NA,NA,NA,NA
"4979","WBGene00012020",NA,NA,NA,NA,NA
"4980","WBGene00012029",NA,NA,NA,NA,NA
"4981","WBGene00012030",NA,NA,NA,NA,NA
"4982","WBGene00012031",NA,NA,NA,NA,NA
"4983","WBGene00012032",NA,NA,NA,NA,NA
"4984","WBGene00012033",NA,NA,NA,NA,NA
"4985","WBGene00012035",NA,NA,NA,NA,NA
"4986","WBGene00012037",NA,NA,NA,NA,NA
"4987","WBGene00012059",NA,NA,NA,NA,NA
"4988","WBGene00012073",NA,NA,NA,NA,NA
"4989","WBGene00012085",NA,NA,NA,NA,NA
"4990","WBGene00012087",NA,NA,NA,NA,NA
"4991","WBGene00012094",NA,NA,NA,NA,NA
"4992","WBGene00012095",NA,NA,NA,NA,NA
"4993","WBGene00012097",NA,NA,NA,NA,NA
"4994","WBGene00012100",NA,NA,NA,NA,NA
"4995","WBGene00012101",NA,NA,NA,NA,NA
"4996","WBGene00012104",NA,NA,NA,NA,NA
"4997","WBGene00012105",NA,NA,NA,NA,NA
"4998","WBGene00012106",NA,NA,NA,NA,NA
"4999","WBGene00012110",NA,NA,NA,NA,NA
"5000","WBGene00012113",NA,NA,NA,NA,NA
"5001","WBGene00012117",NA,NA,NA,NA,NA
"5002","WBGene00012118",NA,NA,NA,NA,NA
"5003","WBGene00012121",NA,NA,NA,NA,NA
"5004","WBGene00012122",NA,NA,NA,NA,NA
"5005","WBGene00012123",NA,NA,NA,NA,NA
"5006","WBGene00012124",NA,NA,NA,NA,NA
"5007","WBGene00012125",NA,NA,NA,NA,NA
"5008","WBGene00012126",NA,NA,NA,NA,NA
"5009","WBGene00012127",NA,NA,NA,NA,NA
"5010","WBGene00012128",NA,NA,NA,NA,NA
"5011","WBGene00012130",NA,NA,NA,NA,NA
"5012","WBGene00012134",NA,NA,NA,NA,NA
"5013","WBGene00012136",NA,NA,NA,NA,NA
"5014","WBGene00012140",NA,NA,NA,NA,NA
"5015","WBGene00012143",NA,NA,NA,NA,NA
"5016","WBGene00012144",NA,NA,NA,NA,NA
"5017","WBGene00012148",NA,NA,NA,NA,NA
"5018","WBGene00012149",NA,NA,NA,NA,NA
"5019","WBGene00012150",NA,NA,NA,NA,NA
"5020","WBGene00012152",NA,NA,NA,NA,NA
"5021","WBGene00012156",NA,NA,NA,NA,NA
"5022","WBGene00012157",NA,NA,NA,NA,NA
"5023","WBGene00012158",NA,NA,NA,NA,NA
"5024","WBGene00012163",NA,NA,NA,NA,NA
"5025","WBGene00012164",NA,NA,NA,NA,NA
"5026","WBGene00012166",NA,NA,NA,NA,NA
"5027","WBGene00012167",NA,NA,NA,NA,NA
"5028","WBGene00012168",NA,NA,NA,NA,NA
"5029","WBGene00012169",NA,NA,NA,NA,NA
"5030","WBGene00012179",NA,NA,NA,NA,NA
"5031","WBGene00012182",NA,NA,NA,NA,NA
"5032","WBGene00012184",NA,NA,NA,NA,NA
"5033","WBGene00012185",NA,NA,NA,NA,NA
"5034","WBGene00012186",NA,NA,NA,NA,NA
"5035","WBGene00012187",NA,NA,NA,NA,NA
"5036","WBGene00012188",NA,NA,NA,NA,NA
"5037","WBGene00012192",NA,NA,NA,NA,NA
"5038","WBGene00012193",NA,NA,NA,NA,NA
"5039","WBGene00012194",NA,NA,NA,NA,NA
"5040","WBGene00012197",NA,NA,NA,NA,NA
"5041","WBGene00012201",NA,NA,NA,NA,NA
"5042","WBGene00012203",NA,NA,NA,NA,NA
"5043","WBGene00012204",NA,NA,NA,NA,NA
"5044","WBGene00012205",NA,NA,NA,NA,NA
"5045","WBGene00012206",NA,NA,NA,NA,NA
"5046","WBGene00012207",NA,NA,NA,NA,NA
"5047","WBGene00012208",NA,NA,NA,NA,NA
"5048","WBGene00012211",NA,NA,NA,NA,NA
"5049","WBGene00012212",NA,NA,NA,NA,NA
"5050","WBGene00012213",NA,NA,NA,NA,NA
"5051","WBGene00012216",NA,NA,NA,NA,NA
"5052","WBGene00012220",NA,NA,NA,NA,NA
"5053","WBGene00012221",NA,NA,NA,NA,NA
"5054","WBGene00012222",NA,NA,NA,NA,NA
"5055","WBGene00012225",NA,NA,NA,NA,NA
"5056","WBGene00012226",NA,NA,NA,NA,NA
"5057","WBGene00012230",NA,NA,NA,NA,NA
"5058","WBGene00012231",NA,NA,NA,NA,NA
